listing_id,user_id,title,description,price,area_sqm,price_per_sqm,location,contact_verified,account_age_days,is_scam
list_503,user_242,Modern 96 sqm Apartment in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2958.24,96.11,30.78,Tampines,True,1651,0
list_504,user_25,101 sqm Condo with Great Amenities – Orchard,A stylish 101 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2504.12,101.83,24.59,Orchard,True,1013,0
list_505,user_188,58 sqm Condo with Great Amenities – Jurong,"Enjoy a 58 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",1391.8,58.54,23.77,Jurong,True,1829,0
list_506,user_264,Jurong Living: Elegant 89 sqm Unit Available,A stylish 89 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1896.82,89.49,21.2,Jurong,True,182,0
list_507,user_24,93 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",3665.49,93.1,39.37,Tampines,True,355,0
list_508,user_221,Orchard Living: Elegant 67 sqm Unit Available,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2766.53,67.35,41.08,Orchard,True,106,0
list_509,user_10,Spacious Flat for Rent in Jurong,Newly renovated unit with 50 sqm of space. Prime Jurong location. Book a viewing today!,1182.81,50.72,23.32,Jurong,True,563,0
list_510,user_4,Spacious Flat for Rent in Orchard,A stylish 74 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2978.0,74.95,39.74,Orchard,True,990,0
list_511,user_65,Premium Location: Orchard 87 sqm Residence,A stylish 87 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2713.79,87.05,31.18,Orchard,True,1203,0
list_512,user_194,Modern 61 sqm Apartment in Hougang,A stylish 61 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1531.18,61.97,24.71,Hougang,True,1838,0
list_513,user_39,Premium Location: Orchard 76 sqm Residence,"Enjoy a 76 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",3316.99,76.02,43.63,Orchard,True,1032,0
list_514,user_185,Spacious Flat for Rent in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",3316.49,89.05,37.24,Orchard,True,1174,0
list_515,user_95,Spacious Flat for Rent in Hougang,A stylish 96 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4706.35,96.85,48.6,Hougang,True,1090,0
list_516,user_50,Orchard Living: Elegant 80 sqm Unit Available,"Enjoy a 80 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",2438.26,80.68,30.22,Orchard,True,1420,0
list_517,user_286,Premium Location: Tampines 96 sqm Residence,Live comfortably in this charming 96 sqm flat in Tampines. Friendly neighborhood and modern interiors.,2159.03,96.76,22.31,Tampines,True,201,0
list_518,user_170,Modern 69 sqm Apartment in Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",3074.36,69.67,44.13,Bukit Timah,True,82,0
list_519,user_115,Modern 77 sqm Apartment in Bukit Timah,Newly renovated unit with 77 sqm of space. Prime Bukit Timah location. Book a viewing today!,2018.32,77.81,25.94,Bukit Timah,True,1994,0
list_520,user_147,Premium Location: Hougang 46 sqm Residence,"Enjoy a 46 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",1663.6,46.43,35.83,Hougang,True,603,0
list_521,user_186,Premium Location: Bukit Timah 64 sqm Residence,Live comfortably in this charming 64 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2311.59,64.07,36.08,Bukit Timah,True,943,0
list_522,user_160,Premium Location: Orchard 90 sqm Residence,Live comfortably in this charming 90 sqm flat in Orchard. Friendly neighborhood and modern interiors.,2163.91,90.79,23.83,Orchard,True,776,0
list_523,user_199,Tampines Living: Elegant 89 sqm Unit Available,A stylish 89 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3536.07,89.91,39.33,Tampines,True,1484,0
list_524,user_257,Bukit Timah Living: Elegant 72 sqm Unit Available,Newly renovated unit with 72 sqm of space. Prime Bukit Timah location. Book a viewing today!,1597.54,72.39,22.07,Bukit Timah,True,1479,0
list_525,user_180,Bukit Timah Living: Elegant 71 sqm Unit Available,Newly renovated unit with 71 sqm of space. Prime Bukit Timah location. Book a viewing today!,3228.21,71.04,45.44,Bukit Timah,True,98,0
list_526,user_62,Spacious Flat for Rent in Hougang,A stylish 66 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2534.11,66.93,37.86,Hougang,True,1090,0
list_527,user_86,Hougang Living: Elegant 80 sqm Unit Available,"Enjoy a 80 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",2822.43,80.35,35.13,Hougang,True,1949,0
list_528,user_163,Spacious Flat for Rent in Orchard,Newly renovated unit with 61 sqm of space. Prime Orchard location. Book a viewing today!,2305.58,61.45,37.52,Orchard,True,817,0
list_529,user_104,76 sqm Condo with Great Amenities – Jurong,"Enjoy a 76 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",2397.58,76.92,31.17,Jurong,True,1612,0
list_530,user_97,Modern 64 sqm Apartment in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2533.75,64.5,39.28,Hougang,True,1044,0
list_531,user_237,95 sqm Condo with Great Amenities – Jurong,Live comfortably in this charming 95 sqm flat in Jurong. Friendly neighborhood and modern interiors.,3902.77,95.88,40.7,Jurong,True,1147,0
list_532,user_266,Orchard Living: Elegant 66 sqm Unit Available,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2332.88,66.81,34.92,Orchard,True,221,0
list_533,user_196,Spacious Flat for Rent in Hougang,Newly renovated unit with 73 sqm of space. Prime Hougang location. Book a viewing today!,3036.02,73.44,41.34,Hougang,True,1882,0
list_534,user_192,Premium Location: Bukit Timah 92 sqm Residence,Live comfortably in this charming 92 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2455.14,92.71,26.48,Bukit Timah,True,533,0
list_535,user_255,70 sqm Condo with Great Amenities – Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2724.84,70.79,38.49,Orchard,True,1695,0
list_536,user_262,67 sqm Condo with Great Amenities – Tampines,"Enjoy a 67 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",1356.01,67.94,19.96,Tampines,True,105,0
list_537,user_215,Premium Location: Toa Payoh 86 sqm Residence,A stylish 86 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3373.45,86.42,39.04,Toa Payoh,True,1876,0
list_538,user_113,Premium Location: Toa Payoh 60 sqm Residence,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2301.12,60.22,38.21,Toa Payoh,True,1506,0
list_539,user_231,Spacious Flat for Rent in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",1478.33,36.57,40.42,Hougang,True,267,0
list_540,user_145,Premium Location: Jurong 67 sqm Residence,A stylish 67 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1683.27,67.85,24.81,Jurong,True,1828,0
list_541,user_270,119 sqm Condo with Great Amenities – Jurong,Live comfortably in this charming 119 sqm flat in Jurong. Friendly neighborhood and modern interiors.,4507.72,119.87,37.6,Jurong,True,407,0
list_542,user_81,Premium Location: Orchard 96 sqm Residence,A stylish 96 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4664.4,96.74,48.22,Orchard,True,436,0
list_543,user_186,Spacious Flat for Rent in Toa Payoh,Newly renovated unit with 70 sqm of space. Prime Toa Payoh location. Book a viewing today!,2472.68,70.61,35.02,Toa Payoh,True,28,0
list_544,user_229,Modern 65 sqm Apartment in Tampines,Live comfortably in this charming 65 sqm flat in Tampines. Friendly neighborhood and modern interiors.,1249.96,65.47,19.09,Tampines,True,1663,0
list_545,user_45,Premium Location: Jurong 108 sqm Residence,Newly renovated unit with 108 sqm of space. Prime Jurong location. Book a viewing today!,3002.94,108.71,27.62,Jurong,True,1173,0
list_546,user_192,78 sqm Condo with Great Amenities – Jurong,Newly renovated unit with 78 sqm of space. Prime Jurong location. Book a viewing today!,3059.53,78.37,39.04,Jurong,True,58,0
list_547,user_211,78 sqm Condo with Great Amenities – Jurong,A stylish 78 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4205.23,78.75,53.4,Jurong,True,1295,0
list_548,user_161,Bukit Timah Living: Elegant 69 sqm Unit Available,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",2075.43,69.21,29.99,Bukit Timah,True,221,0
list_549,user_234,Bukit Timah Living: Elegant 44 sqm Unit Available,A stylish 44 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1168.77,44.71,26.14,Bukit Timah,True,1039,0
list_550,user_153,Orchard Living: Elegant 80 sqm Unit Available,A stylish 80 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2700.32,80.22,33.66,Orchard,True,313,0
list_551,user_38,Premium Location: Jurong 60 sqm Residence,"Enjoy a 60 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",1792.55,60.5,29.63,Jurong,True,1497,0
list_552,user_51,Modern 108 sqm Apartment in Orchard,Newly renovated unit with 108 sqm of space. Prime Orchard location. Book a viewing today!,2473.55,108.69,22.76,Orchard,True,121,0
list_553,user_78,79 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",1189.06,79.27,15.0,Tampines,True,737,0
list_554,user_43,Premium Location: Hougang 39 sqm Residence,Newly renovated unit with 39 sqm of space. Prime Hougang location. Book a viewing today!,1106.38,39.94,27.7,Hougang,True,107,0
list_555,user_241,Premium Location: Orchard 73 sqm Residence,Newly renovated unit with 73 sqm of space. Prime Orchard location. Book a viewing today!,2729.02,73.77,36.99,Orchard,True,973,0
list_556,user_57,60 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 60 sqm of space. Prime Tampines location. Book a viewing today!,1544.66,60.02,25.73,Tampines,True,1661,0
list_557,user_296,93 sqm Condo with Great Amenities – Hougang,Live comfortably in this charming 93 sqm flat in Hougang. Friendly neighborhood and modern interiors.,2536.69,93.76,27.05,Hougang,True,1432,0
list_558,user_171,Modern 71 sqm Apartment in Bukit Timah,"Enjoy a 71 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",3056.19,71.27,42.88,Bukit Timah,True,433,0
list_559,user_226,Spacious Flat for Rent in Orchard,Newly renovated unit with 47 sqm of space. Prime Orchard location. Book a viewing today!,1621.22,47.7,33.99,Orchard,True,837,0
list_560,user_87,Bukit Timah Living: Elegant 107 sqm Unit Available,"Enjoy a 107 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2415.79,107.28,22.52,Bukit Timah,True,1194,0
list_561,user_298,49 sqm Condo with Great Amenities – Jurong,"Enjoy a 49 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",1695.11,49.45,34.28,Jurong,True,1019,0
list_562,user_18,Tampines Living: Elegant 69 sqm Unit Available,Newly renovated unit with 69 sqm of space. Prime Tampines location. Book a viewing today!,2301.24,69.74,33.0,Tampines,True,29,0
list_563,user_175,79 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 79 sqm of space. Prime Tampines location. Book a viewing today!,2668.27,79.97,33.36,Tampines,True,1303,0
list_564,user_112,Premium Location: Orchard 126 sqm Residence,Newly renovated unit with 126 sqm of space. Prime Orchard location. Book a viewing today!,7760.2,126.16,61.51,Orchard,True,1216,0
list_565,user_111,71 sqm Condo with Great Amenities – Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2410.9,71.45,33.74,Orchard,True,420,0
list_566,user_98,114 sqm Condo with Great Amenities – Bukit Timah,Live comfortably in this charming 114 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,3741.94,114.47,32.69,Bukit Timah,True,1492,0
list_567,user_259,Premium Location: Tampines 67 sqm Residence,"Enjoy a 67 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2875.93,67.53,42.59,Tampines,True,608,0
list_568,user_85,Hougang Living: Elegant 85 sqm Unit Available,Newly renovated unit with 85 sqm of space. Prime Hougang location. Book a viewing today!,1979.09,85.08,23.26,Hougang,True,683,0
list_569,user_11,Premium Location: Bukit Timah 103 sqm Residence,A stylish 103 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2865.85,103.04,27.81,Bukit Timah,True,433,0
list_570,user_264,Jurong Living: Elegant 60 sqm Unit Available,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",1949.93,60.73,32.11,Jurong,True,1181,0
list_571,user_273,Spacious Flat for Rent in Tampines,Newly renovated unit with 81 sqm of space. Prime Tampines location. Book a viewing today!,2892.99,81.84,35.35,Tampines,True,1305,0
list_572,user_19,Hougang Living: Elegant 86 sqm Unit Available,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2176.11,86.32,25.21,Hougang,True,317,0
list_573,user_112,80 sqm Condo with Great Amenities – Jurong,A stylish 80 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2832.3,80.45,35.21,Jurong,True,124,0
list_574,user_76,Premium Location: Bukit Timah 103 sqm Residence,Newly renovated unit with 103 sqm of space. Prime Bukit Timah location. Book a viewing today!,4173.91,103.69,40.25,Bukit Timah,True,740,0
list_575,user_28,92 sqm Condo with Great Amenities – Toa Payoh,Live comfortably in this charming 92 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,1883.82,92.5,20.37,Toa Payoh,True,1013,0
list_576,user_181,Modern 92 sqm Apartment in Hougang,Newly renovated unit with 92 sqm of space. Prime Hougang location. Book a viewing today!,2173.7,92.97,23.38,Hougang,True,909,0
list_577,user_286,Bukit Timah Living: Elegant 73 sqm Unit Available,A stylish 73 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1493.72,73.63,20.29,Bukit Timah,True,450,0
list_578,user_261,Modern 70 sqm Apartment in Orchard,Newly renovated unit with 70 sqm of space. Prime Orchard location. Book a viewing today!,2667.57,70.57,37.8,Orchard,True,1112,0
list_579,user_83,Premium Location: Toa Payoh 88 sqm Residence,Newly renovated unit with 88 sqm of space. Prime Toa Payoh location. Book a viewing today!,2925.95,88.47,33.07,Toa Payoh,True,400,0
list_580,user_59,Modern 83 sqm Apartment in Bukit Timah,Newly renovated unit with 83 sqm of space. Prime Bukit Timah location. Book a viewing today!,3160.76,83.23,37.98,Bukit Timah,True,1508,0
list_581,user_213,Modern 93 sqm Apartment in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",1876.73,93.78,20.01,Tampines,True,719,0
list_582,user_52,Hougang Living: Elegant 60 sqm Unit Available,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2673.46,60.31,44.33,Hougang,True,1347,0
list_583,user_95,Modern 72 sqm Apartment in Tampines,"Enjoy a 72 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2359.33,72.03,32.75,Tampines,True,1756,0
list_584,user_107,Premium Location: Toa Payoh 85 sqm Residence,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2314.22,85.47,27.08,Toa Payoh,True,373,0
list_585,user_261,Premium Location: Orchard 55 sqm Residence,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",1357.68,55.25,24.57,Orchard,True,200,0
list_586,user_9,Premium Location: Tampines 84 sqm Residence,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",4013.0,84.38,47.56,Tampines,True,1104,0
list_587,user_144,88 sqm Condo with Great Amenities – Orchard,A stylish 88 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2114.45,88.96,23.77,Orchard,True,405,0
list_588,user_292,86 sqm Condo with Great Amenities – Jurong,Newly renovated unit with 86 sqm of space. Prime Jurong location. Book a viewing today!,4056.13,86.92,46.67,Jurong,True,1930,0
list_589,user_253,Orchard Living: Elegant 93 sqm Unit Available,A stylish 93 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4509.18,93.41,48.27,Orchard,True,158,0
list_590,user_73,77 sqm Condo with Great Amenities – Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3683.44,77.14,47.75,Toa Payoh,True,1132,0
list_591,user_211,Spacious Flat for Rent in Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",6591.87,100.94,65.31,Toa Payoh,True,224,0
list_592,user_175,Premium Location: Orchard 58 sqm Residence,Live comfortably in this charming 58 sqm flat in Orchard. Friendly neighborhood and modern interiors.,2463.43,58.31,42.25,Orchard,True,931,0
list_593,user_260,Spacious Flat for Rent in Hougang,"Enjoy a 72 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",2107.94,72.61,29.03,Hougang,True,914,0
list_594,user_150,Modern 79 sqm Apartment in Bukit Timah,"Enjoy a 79 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",3696.27,79.82,46.31,Bukit Timah,True,26,0
list_595,user_170,94 sqm Condo with Great Amenities – Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2096.82,94.18,22.26,Toa Payoh,True,21,0
list_596,user_158,Spacious Flat for Rent in Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",1070.15,71.34,15.0,Toa Payoh,True,957,0
list_597,user_155,Spacious Flat for Rent in Hougang,Live comfortably in this charming 93 sqm flat in Hougang. Friendly neighborhood and modern interiors.,2729.06,93.83,29.08,Hougang,True,1977,0
list_598,user_259,Premium Location: Tampines 79 sqm Residence,"Enjoy a 79 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2377.58,79.41,29.94,Tampines,True,1846,0
list_599,user_213,Modern 54 sqm Apartment in Orchard,Live comfortably in this charming 54 sqm flat in Orchard. Friendly neighborhood and modern interiors.,1791.79,54.12,33.11,Orchard,True,21,0
list_600,user_226,Premium Location: Tampines 79 sqm Residence,A stylish 79 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3072.35,79.33,38.73,Tampines,True,1931,0
list_601,user_149,Modern 78 sqm Apartment in Bukit Timah,A stylish 78 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2928.08,78.59,37.26,Bukit Timah,True,833,0
list_602,user_112,Hougang Living: Elegant 101 sqm Unit Available,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",4065.6,101.38,40.1,Hougang,True,306,0
list_603,user_81,Modern 67 sqm Apartment in Jurong,A stylish 67 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2583.83,67.86,38.08,Jurong,True,1859,0
list_604,user_114,Spacious Flat for Rent in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",3580.66,77.08,46.46,Orchard,True,1132,0
list_605,user_105,Toa Payoh Living: Elegant 45 sqm Unit Available,Newly renovated unit with 45 sqm of space. Prime Toa Payoh location. Book a viewing today!,713.93,45.81,15.58,Toa Payoh,True,986,0
list_606,user_73,66 sqm Condo with Great Amenities – Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",2311.17,66.37,34.82,Jurong,True,1688,0
list_607,user_97,Modern 76 sqm Apartment in Hougang,Newly renovated unit with 76 sqm of space. Prime Hougang location. Book a viewing today!,3419.02,76.49,44.7,Hougang,True,161,0
list_608,user_38,Jurong Living: Elegant 71 sqm Unit Available,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",2310.45,71.06,32.51,Jurong,True,321,0
list_609,user_44,Spacious Flat for Rent in Jurong,Newly renovated unit with 74 sqm of space. Prime Jurong location. Book a viewing today!,3528.03,74.56,47.32,Jurong,True,1735,0
list_610,user_284,93 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 93 sqm of space. Prime Tampines location. Book a viewing today!,3219.66,93.18,34.55,Tampines,True,1104,0
list_611,user_37,Modern 75 sqm Apartment in Orchard,Live comfortably in this charming 75 sqm flat in Orchard. Friendly neighborhood and modern interiors.,2717.95,75.58,35.96,Orchard,True,650,0
list_612,user_88,94 sqm Condo with Great Amenities – Bukit Timah,A stylish 94 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,5843.22,94.47,61.85,Bukit Timah,True,1485,0
list_613,user_245,Spacious Flat for Rent in Toa Payoh,A stylish 40 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1345.58,40.43,33.28,Toa Payoh,True,1697,0
list_614,user_68,Premium Location: Orchard 50 sqm Residence,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2481.06,50.61,49.02,Orchard,True,1005,0
list_615,user_195,Spacious Flat for Rent in Tampines,Live comfortably in this charming 46 sqm flat in Tampines. Friendly neighborhood and modern interiors.,1440.63,46.65,30.88,Tampines,True,1438,0
list_616,user_217,78 sqm Condo with Great Amenities – Bukit Timah,A stylish 78 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3029.28,78.98,38.35,Bukit Timah,True,1632,0
list_617,user_70,87 sqm Condo with Great Amenities – Orchard,Live comfortably in this charming 87 sqm flat in Orchard. Friendly neighborhood and modern interiors.,2226.16,87.33,25.49,Orchard,True,393,0
list_618,user_93,Premium Location: Hougang 89 sqm Residence,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3349.82,89.84,37.29,Hougang,True,1173,0
list_619,user_250,Premium Location: Bukit Timah 55 sqm Residence,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",2894.34,55.44,52.21,Bukit Timah,True,386,0
list_620,user_238,Spacious Flat for Rent in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2881.8,87.22,33.04,Orchard,True,1617,0
list_621,user_29,Premium Location: Orchard 73 sqm Residence,A stylish 73 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1995.07,73.92,26.99,Orchard,True,938,0
list_622,user_223,Modern 111 sqm Apartment in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",3826.55,111.32,34.38,Orchard,True,1866,0
list_623,user_149,64 sqm Condo with Great Amenities – Orchard,Live comfortably in this charming 64 sqm flat in Orchard. Friendly neighborhood and modern interiors.,3022.48,64.1,47.15,Orchard,True,541,0
list_624,user_284,Modern 103 sqm Apartment in Jurong,Live comfortably in this charming 103 sqm flat in Jurong. Friendly neighborhood and modern interiors.,3451.26,103.79,33.25,Jurong,True,1713,0
list_625,user_51,Hougang Living: Elegant 85 sqm Unit Available,Newly renovated unit with 85 sqm of space. Prime Hougang location. Book a viewing today!,3041.8,85.17,35.71,Hougang,True,1236,0
list_626,user_81,Premium Location: Bukit Timah 82 sqm Residence,Live comfortably in this charming 82 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2239.94,82.88,27.03,Bukit Timah,True,1637,0
list_627,user_283,Bukit Timah Living: Elegant 93 sqm Unit Available,Newly renovated unit with 93 sqm of space. Prime Bukit Timah location. Book a viewing today!,4052.24,93.74,43.23,Bukit Timah,True,1525,0
list_628,user_196,Spacious Flat for Rent in Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2702.65,65.24,41.43,Toa Payoh,True,1116,0
list_629,user_8,Premium Location: Toa Payoh 110 sqm Residence,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3514.64,110.36,31.85,Toa Payoh,True,234,0
list_630,user_175,Orchard Living: Elegant 84 sqm Unit Available,Newly renovated unit with 84 sqm of space. Prime Orchard location. Book a viewing today!,2953.98,84.32,35.03,Orchard,True,1616,0
list_631,user_64,Spacious Flat for Rent in Tampines,"Enjoy a 83 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2167.28,83.72,25.89,Tampines,True,446,0
list_632,user_163,78 sqm Condo with Great Amenities – Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",3203.91,78.88,40.62,Orchard,True,936,0
list_633,user_175,Spacious Flat for Rent in Bukit Timah,Live comfortably in this charming 89 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2615.39,89.38,29.26,Bukit Timah,True,1884,0
list_634,user_151,93 sqm Condo with Great Amenities – Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",4884.71,93.06,52.49,Hougang,True,1031,0
list_635,user_161,60 sqm Condo with Great Amenities – Orchard,"Enjoy a 60 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",1776.23,60.59,29.32,Orchard,True,1175,0
list_636,user_43,Modern 67 sqm Apartment in Orchard,A stylish 67 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3117.18,67.72,46.03,Orchard,True,216,0
list_637,user_296,Premium Location: Toa Payoh 118 sqm Residence,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",4010.0,118.11,33.95,Toa Payoh,True,562,0
list_638,user_59,94 sqm Condo with Great Amenities – Hougang,"Enjoy a 94 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",3302.98,94.02,35.13,Hougang,True,778,0
list_639,user_217,Premium Location: Toa Payoh 71 sqm Residence,Live comfortably in this charming 71 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,2807.54,71.89,39.05,Toa Payoh,True,513,0
list_640,user_217,Tampines Living: Elegant 65 sqm Unit Available,"Enjoy a 65 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2902.27,65.1,44.58,Tampines,True,255,0
list_641,user_52,Modern 92 sqm Apartment in Orchard,Live comfortably in this charming 92 sqm flat in Orchard. Friendly neighborhood and modern interiors.,3491.4,92.15,37.89,Orchard,True,1269,0
list_642,user_97,109 sqm Condo with Great Amenities – Bukit Timah,A stylish 109 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3949.54,109.52,36.06,Bukit Timah,True,638,0
list_643,user_261,53 sqm Condo with Great Amenities – Tampines,A stylish 53 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1679.75,53.63,31.32,Tampines,True,1699,0
list_644,user_126,Spacious Flat for Rent in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2556.66,97.47,26.23,Tampines,True,1601,0
list_645,user_102,Premium Location: Jurong 68 sqm Residence,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",1344.53,68.01,19.77,Jurong,True,1691,0
list_646,user_289,67 sqm Condo with Great Amenities – Toa Payoh,Live comfortably in this charming 67 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,2646.15,67.35,39.29,Toa Payoh,True,42,0
list_647,user_108,Premium Location: Toa Payoh 94 sqm Residence,"Enjoy a 94 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2377.14,94.84,25.06,Toa Payoh,True,323,0
list_648,user_34,Hougang Living: Elegant 56 sqm Unit Available,A stylish 56 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2880.34,56.98,50.55,Hougang,True,771,0
